imageUrl	title	totalScore	reviewsCount	state	city	phone	categoryName	description	placeId	location/lat	location/lng
https://lh5.googleusercontent.com/p/AF1QipNiFNiyLdjXPXRdC9X8xpRd-vtPIRWHnz3CoFlL=w515-h240-k-no	Batam		0	Riau Islands	Batam City		Wisata Pulau		ChIJBc5UwOi82TERsMsgsoCdAwM	1.1300779	104.0529207
https://lh5.googleusercontent.com/p/AF1QipOekFkb8xJgLrmJv8DcDfaj0r07hDwHFbmnlG56=w408-h306-k-no	Starbucks Batam Centre	4.6	730	Riau Islands	Batam City	+62 778 4163670	Coffee shop	Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.	ChIJB9A29JGJ2TERqlyZFTFLgTQ	1.1209966	104.0490876
https://cdn.worldota.net/t/1024x768/content/74/d0/74d0f305c111251ae80f6d0445b93776b8233a2e.jpeg	HARRIS Hotel Batam Centre	4.5	4028	Riau Islands	Batam City	+62 778 7498888	Hotel	Down-to-earth rooms in a casual hotel with a cafe, a laid-back restaurant & an outdoor pool.	ChIJC3r5GsCM2TERewsXdzCkiH0	1.1305849	104.0541575
https://lh5.googleusercontent.com/p/AF1QipN6qbvSq9d2R8vpPvnHwE-iyJU8eX3Sogdb0EBy=w408-h306-k-no	Starbucks Mega Mall	4.5	944	Riau Islands	Batam City	+62 778 470273	Coffee shop	Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.	ChIJxbmWMh13Ji4RTMa_-s0idbs	1.1292237	104.0552745
https://lh5.googleusercontent.com/p/AF1QipPsWfuF1WNk17BfKE2hvXFyxdi1ax_NQDB-0r_g=w408-h906-k-no	Imperial Kitchen & Dimsum Fanindo Sanctuary Batam	4.4	151	Riau Islands	Batam City	+62 811-9770-3078	Chinese restaurant		ChIJwTCpTwCJ2TERiAJPi8avccw	1.1212078	104.0503305
https://lh5.googleusercontent.com/p/AF1QipPIUGCMHDbzw_jDyMLJOId1Wcb1PN4zb0L_3YYC=w426-h240-k-no	Lotte Grosir Batam	4.2	1121	Riau Islands	Batam City	+62 778 4803800	Hypermarket		ChIJmcFNnAOJ2TERDyTEs0ssgTU	1.1313524	104.0489898
https://lh5.googleusercontent.com/p/AF1QipMkCO8oHHvuvDWbVp-pmtsc-tcYdukd0I0cufK5=w506-h240-k-no	Sekupang		0	Riau Islands	Batam City		City park		ChIJoZc7bICM2TERgXrfG8zXEY4	1.1126548	103.977878
https://lh5.googleusercontent.com/p/AF1QipOXv82T0ZUJdVF_S35mVAq0LoMsa45fBBqYiW68=w426-h240-k-no	Kepri Coral Resort	4.5	148	Kepulauan Riau	Kota Batam	+62 812-7769-8840	Pantai		ChIJBYCJizdV2DERGB7lLlCUwFU	0.4951692	104.2870123
https://lh5.googleusercontent.com/p/AF1QipPyZpov4UlMZCfAPp6GGsf4d8X-aPSTBrIP3z2R=w408-h306-k-no	Dedap Beach	4.5	10	Kepulauan Riau	Kota Batam		Pantai		ChIJRYpAkOFX2DERbPQf-MrO8l4	0.5015186	104.2613777
https://lh5.googleusercontent.com/p/AF1QipPsx8HjQNlynP1jxQInJWM2GTN2-JpRYSqjAo5_=w408-h876-k-no	Lubuk Baja		0	Riau Islands	Batam City		City park		ChIJNfKac9eL2TER16_u82mbp2g	1.1356147	104.0082856
https://lh5.googleusercontent.com/p/AF1QipPSlQt3ieS0w3HzRM18BmHYy5jM6raVnfcFdPqR=w408-h272-k-no	ARTOTEL Batam	4.8	1237	Riau Islands	Batam City	+62 778 4889888	Hotel	Chic rooms, some with city views, in a relaxed hotel offering a cafe, a lobby bar & an art display.	ChIJ07CyXOCJ2TER8WWV6UAXh1o	1.1361637	104.0083936
https://lh5.googleusercontent.com/p/AF1QipMQOasOGQqWROVTmxnhv6WnEyoSR-2j3PXYNFLU=w408-h240-k-no-pi-20-ya80-ro0-fo100	Starbucks Grand Batam	4.6	557	Riau Islands	Batam City	+62 778 4888995	Coffee shop	Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.	ChIJkx_PpfuJ2TERl4e-VODK0i4	1.1352863	104.007676
https://lh5.googleusercontent.com/p/AF1QipM9oOCVFp3drapMv8pTTiYITSSa3jMfFMJ3i-r9=w408-h306-k-no	Sushi Tei	4.5	2312	Riau Islands	Batam City	+62 778 7436833	Japanese restaurant		ChIJA8xzCH6J2TERupL4fa1sukM	1.1342041	104.0079747
https://lh5.googleusercontent.com/p/AF1QipPMEbHb4yoJqZP6ljKmfb7lkhnXv-WT0o0P2zAs=w408-h509-k-no	Ixobox Grand Batam Mall	4.8	203	Riau Islands	Batam City		Barber shop		ChIJj94nEXCJ2TER71EhJRfg6cw	1.1356735	104.0074426
https://lh5.googleusercontent.com/p/AF1QipM_ZRx_vF-Vimlcv5xdDNkqKAaYBxFYI4pFFai8=w408-h544-k-no	Colorbox Grand Batam	3	5	Riau Islands	Batam City		Clothing store		ChIJwbYOufmJ2TERhNRVky4D0LA	1.1357949	104.0072686
https://lh5.googleusercontent.com/p/AF1QipMvQHqRa-jcq_YYBIyQxvBysSnXzOfHRoxk-_Ae=w425-h240-k-no	Ace Hardware Sei Panas	4.3	777	Riau Islands	Batam City	+62 778 430072	Home improvement store	Hardware store stocking household tools, garden supplies, home decor & more.	ChIJd4a9ej2J2TER9SVCvX6scQM	1.1343755	104.029239
https://lh5.googleusercontent.com/p/AF1QipM8vEi5kPoUBIH8jetI5PUkJ2RzpY3jWo0Bwt2p=w408-h272-k-no	Swiss-Belhotel Harbour Bay	4.5	4080	Riau Islands	Batam City	+62 778 7415888	Hotel	Relaxed hotel offering a bakery, an outdoor pool & 2 restaurants, plus a cocktail lounge & a gym.	ChIJAa6EV5WO2TERTSb-XLUGhfM	1.1535778	104.0002622
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/3e/c4/5c/altitude-at-night.jpg?w=2100&h=1400&s=1	Batam Marriott Hotel Harbour Bay	4.8	1224	Riau Islands	Batam City	+62 778 5707999	Hotel	Sleek hotel featuring a rooftop cocktail lounge, a cafe/bar & 2 restaurants, plus an outdoor pool.	ChIJX8a0RAaL2TERCR7VGkCBRNE	1.154325	103.9969279
https://lh5.googleusercontent.com/p/AF1QipPFDDmKHaIk672WTnA6xYlO-SzWSSNAqlB8d0Fg=w507-h240-k-no	Tanjung Uma		0	Riau Islands	Batam City		City Park		ChIJz8gi8c2L2TERvMCxI3yI8g0	1.1458418	103.9985288
https://lh5.googleusercontent.com/p/AF1QipObvUpgZHWKRX5mV8kRoZvI2dj7HIiXdn-gd1z2=w426-h240-k-no	Setokok Island		0	Riau Islands	Batam City		Pantai		ChIJjTRlPCOX2TERWX_D2ZfDP8w	0.9480172	104.0594822
https://lh5.googleusercontent.com/p/AF1QipO1nbAU64A4-PzkXVMH68gyqN6iAWwvSOYNgjfA=w426-h240-k-no	Batu Besar		0	Riau Islands	Batam City		City Park		ChIJOSCIOjaG2TERqbJtZvdNtms	1.1336033	104.1175578
https://lh5.googleusercontent.com/p/AF1QipNYikXh8-Ar9zLBbTSCURZl2J5hFEHXPBIlM0zx=w426-h240-k-no	Seaforest Adventure, Nuvasa Bay, Batam	4.2	438	Riau Islands	Batam City	+62 811-700-833	Recreation center		ChIJG42ZT-kn2jERs9EI92ZLrBg	1.1905684	104.0834631
https://lh5.googleusercontent.com/p/AF1QipMxkqZXhmQk67G2rRN_rnJnQJaE5I0tVFM5mr0=w408-h306-k-no	Nongsa		0	Riau Islands	Batam City		Wisata Pulau		ChIJpxwmztyF2TERQorQh0XktA8	1.1499311	104.1320533
https://lh5.googleusercontent.com/p/AF1QipNpKzn8DAwRh7Ig3oX-Z9jBgJ5C8FqR7TdL4O08=w408-h306-k-no	Bengkong Laut		0	Riau Islands	Batam City		Pantai		ChIJiTan_pSJ2TERdXH_3RE5QiQ	1.1561898	104.0260997
https://photos.hotelbeds.com/giata/original/45/456081/456081a_hb_f_002.jpg	Amaris Hotel Nagoya Hill Batam	4.1	1585	Riau Islands	Batam City	+62 778 7430488	Hotel	Colorful, pared-back rooms in a relaxed property offering complimentary breakfast & Wi-Fi.	ChIJdc6pLoSJ2TERQn1JAv_QA3Y	1.1454244	104.0134608
https://lh5.googleusercontent.com/p/AF1QipNbKjBGYslBtC1EX0M5QPs8tlRH23MBqEr28emh=w408-h725-k-no	Batu Ampar		0	Riau Islands	Batam City		City Park		ChIJSWTaofmJ2TERJcEPs31J_yc	1.171904	104.019403
https://lh5.googleusercontent.com/p/AF1QipPfqnSkE4BILWoG2P2xO5roesLpzt18Gv20eXCC=w408-h413-k-no	Delta Spa	4.3	132	Riau Islands	Batam City	+62 778 7430360	Spa		ChIJFz38LoSJ2TER03kaw5TXkuc	1.1462373	104.0140142
https://photos.hotelbeds.com/giata/original/59/592040/592040a_hb_p_002.jpg	ibis Styles Batam Nagoya	4.4	2447	Riau Islands	Batam City	+62 778 5707000	Hotel	Contemporary rooms & suites in a colorful hotel featuring a restaurant, an outdoor pool & a gym.	ChIJCeW9AZuJ2TERcRmjsWk5u7M	1.153543	104.0209489
https://lh5.googleusercontent.com/p/AF1QipO-3-TRGMjZEJXb7FK5B7OdQIH5UnFbQlaKF2dq=w408-h544-k-no	Inul Vizta Nagoya Hill | Family Karaoke Batam	4.3	1541	Riau Islands	Batam City	+62 778 7493737	Karaoke bar		ChIJmVV9noaJ2TERJ8HoF3YJvWA	1.1448714	104.0129502
https://lh5.googleusercontent.com/p/AF1QipPOtRjhVE1uBxKAtLPvX2Rr5LeDKqFhzl9TW10N=w408-h306-k-no	Matahari Department Store	4.4	1325	Riau Islands	Batam City	+62 778 7493555	Department store		ChIJI1dHN4uJ2TERYzMP_5Usuk8	1.1470257	104.0119729
https://lh5.googleusercontent.com/p/AF1QipOsCSBS8PnX9dJZrgLhnaB_50eRmle8NQCMVDPq=w426-h240-k-no	Hypermart Batam Nagoya	4.5	9755	Riau Islands	Batam City	+62 778 7493600	Supermarket		ChIJieJYb4aJ2TERohYX7oMHxmk	1.146366	104.012011
https://lh5.googleusercontent.com/p/AF1QipNkgy5aApn_QhRk0wZ92ZCzcSXXXEi9MuOfiZ1V=w408-h306-k-no	Cinema XXI Nagoya Hill	4.5	2441	Riau Islands	Batam City	+62 778 7493521	Movie theater		ChIJcToYFoiJ2TER8ZrQvV7-FsQ	1.1469284	104.0117708
https://lh5.googleusercontent.com/p/AF1QipPXnIJbu1kqJNSnh-OAzhaK7bOY2RAcdad-HJze=w408-h306-k-no	Nagoya Citywalk	4.2	3714	Riau Islands	Batam City	+62 778 430000	Shopping mall	Low-key mall with clothing shops, a food court & an amusement area with rides for kids.	ChIJg1XpaYeJ2TERf7__XXuNaG0	1.1439313	104.0071286
https://lh5.googleusercontent.com/p/AF1QipM5ISE-fOjk1if0ebVjCc5ZAfh_q1K0h1pl7C-x=w429-h240-k-no	Jodoh River		0	Riau Islands	Batam City		City Park		ChIJ24PirCGK2TERW1-JvYXmLQY	1.1551341	104.0043327
https://cdn.worldota.net/t/1024x768/content/9d/e1/9de17e8ccae5aca7595a1792c983dc8e12f2c11f.jpeg	Four Points by Sheraton Batam	4.5	500	Riau Islands	Batam City	+62 778 5708800	Hotel	Retro rooms in an upscale hotel offering an outdoor pool, a 24-hour gym & a restaurant.	ChIJV2UsPy-L2TERIF7QgSoBM6E	1.1486642	104.006393
https://lh5.googleusercontent.com/p/AF1QipN1NF2RQLpBmqFjJzZC11f8sfsEJgU0YRmrE4O2=w408-h272-k-no	Fun World	3.9	70	Riau Islands	Batam City	+62 778 426589	Children's amusement center		ChIJS7FsWoeJ2TERb_fgm8VRMqc	1.1439313	104.0072011
https://lh5.googleusercontent.com/p/AF1QipNaLCYjiCqzokH8vqo_o7h0nItJAfiQQfCQqkiL=w426-h240-k-no	Padang Golf Sukajadi	4.6	792	Riau Islands	Batam City	+62 778 8073008	Tourist attraction		ChIJL6MwbMuO2TERCZGhnZAPZTk	1.1023658	104.0326306
https://images.trvl-media.com/lodging/13000000/12660000/12650200/12650144/68c3d694_z.jpg	Radisson Golf & Convention Center Batam	4.6	3804	Riau Islands	Batam City	+62 778 4800888	Hotel	Upscale lodging with golf course & city views, plus dining, an infinity pool & a 24/7 area shuttle.	ChIJ3____0qJ2TERBiBW_nE1vr8	1.103368	104.0317972
https://lh5.googleusercontent.com/p/AF1QipNVBVMrXlguwlaLMIYqtF3d70iSV4XtCriHBnP0=w408-h306-k-no	Puncak Beliung	4.5	193	Kepulauan Riau	Kota Batam		Wisata Rekreasi dan Keluarga		ChIJE9KlWVeN2TER1ygAu3m5GOs	1.0992131	103.9419649
https://lh5.googleusercontent.com/p/AF1QipOkm5N2UM8c6YYMQGjqfnOS3Tvyn6KRgw3-MMff=w408-h272-k-no	Agro Piknik Marina	4.1	78	Riau Islands	Batam City	+62 852-1331-7000	Nature preserve		ChIJfSPTGcSN2TER1I8j8rnh9mA	1.0771796	103.9509842
https://lh5.googleusercontent.com/p/AF1QipNZQ3KZK8ZRW0p0wXSMIBdL7_eRL_5Nlnfkrd_c=w408-h544-k-no	Air Terjun Tiban	4.3	111	Kepulauan Riau	Kota Batam		Area Rekreasi Alam		ChIJsXCywPWL2TERl0JcWz6arkg	1.1030859	103.9884194
